"Subscriber_ID","recency","frequency","monetary","r_score","f_score","m_score","total_score","segment"
SUB4887,9,3,11251.92,4,3,3,10,Loyal
SUB2589,8,3,9718.79,4,3,3,10,Loyal
SUB2036,8,3,9960.33,4,3,3,10,Loyal
SUB2800,8,2,21441.43,4,3,4,11,Champion
SUB1289,8,4,32996.78,4,4,4,12,Champion
SUB2047,8,1,219.54,4,1,1,6,At risk
SUB4495,8,4,18116.42,4,4,4,12,Champion
SUB3815,8,4,386309.28,4,4,4,12,Champion
SUB4225,8,3,3431.46,4,3,2,9,Loyal
SUB2050,8,3,1504707.31,4,3,4,11,Champion
SUB4587,8,2,3101.06,4,2,1,7,At risk
SUB1568,7,5,7588.28,4,4,2,10,Loyal
SUB1704,7,4,869409.28,4,4,4,12,Champion
SUB1172,7,3,16375.65,4,4,4,12,Champion
SUB3149,7,2,361682.73,4,3,4,11,Champion
SUB1304,7,2,3329.07,4,2,1,7,At risk
SUB4226,7,4,12243.99,4,4,3,11,Champion
SUB4544,7,4,24127.34,4,4,4,12,Champion
SUB2190,7,2,14787.54,4,2,3,9,Loyal
SUB2570,7,3,12045.87,4,3,3,10,Loyal
SUB3402,6,2,4011.49,4,2,2,8,At risk
SUB4269,6,2,2951.9,4,2,1,7,At risk
SUB4428,6,3,24449.19,4,3,4,11,Champion
SUB1610,6,3,9364.48,4,3,3,10,Loyal
SUB4609,6,2,3984.15,4,2,2,8,At risk
SUB3481,6,2,6206.38,4,2,2,8,At risk
SUB3580,6,5,11216.91,4,4,3,11,Champion
SUB4796,6,6,25825.64,4,4,4,12,Champion
SUB4863,6,1,307.87,4,1,1,6,At risk
SUB1382,5,2,12452.36,4,2,3,9,Loyal
SUB3205,5,4,18137.56,4,4,4,12,Champion
SUB1059,5,1,4308.86,4,1,2,7,At risk
SUB1960,5,1,8133.48,4,1,2,7,At risk
SUB2499,5,3,12491.42,4,3,3,10,Loyal
SUB4472,5,2,594.1,4,2,1,7,At risk
SUB2608,5,3,15828.2,4,3,3,10,Loyal
SUB2219,5,1,17.16,4,1,1,6,At risk
SUB2387,5,6,26164.34,4,4,4,12,Champion
SUB1377,5,3,2593.14,4,3,1,8,At risk
SUB1053,5,5,9964.73,4,4,3,11,Champion
SUB3392,4,5,992231.79,4,4,4,12,Champion
SUB3425,4,4,13933.87,4,4,3,11,Champion
SUB3016,4,2,4230.3,4,2,2,8,At risk
SUB4453,4,6,27433.97,4,4,4,12,Champion
SUB3651,4,4,1973.82,4,4,1,9,Loyal
SUB4954,4,4,601368.99,4,4,4,12,Champion
SUB3399,4,4,19544.97,4,4,4,12,Champion
SUB2273,4,3,13798.67,4,3,3,10,Loyal
SUB1286,4,7,25245.03,4,4,4,12,Champion
SUB3873,4,5,23951.82,4,4,4,12,Champion
SUB4234,4,2,9875.95,4,2,3,9,Loyal
SUB1576,4,2,15357.51,4,2,3,9,Loyal
SUB2600,3,3,17843.36,4,3,4,11,Champion
SUB4325,3,5,20001.6,4,4,4,12,Champion
SUB2505,3,2,3759.09,4,2,2,8,At risk
SUB4859,3,4,12024.06,4,4,3,11,Champion
SUB2024,3,3,5686.25,4,3,2,9,Loyal
Anon,3,565,10488438.62,4,4,4,12,Champion
SUB4658,3,5,21874.67,4,4,4,12,Champion
SUB3238,3,4,4777.69,4,4,2,10,Loyal
SUB4786,3,5,9706.56,4,4,3,11,Champion
SUB3662,3,4,2990088.85,4,4,4,12,Champion
SUB2725,3,3,7877.89,4,3,2,9,Loyal
SUB1191,2,2,11502.86,4,2,3,9,Loyal
SUB1412,2,1,11871.36,4,1,3,8,At risk
SUB3575,2,1,10601.92,4,1,3,8,At risk
SUB1601,2,1,5822.44,4,1,2,7,At risk
SUB3834,2,2,12680.83,4,2,3,9,Loyal
SUB3396,2,2,2384.86,4,2,1,7,At risk
SUB1897,2,2,9885.17,4,2,3,9,Loyal
SUB1446,1,6,9584.66,4,4,3,11,Champion
SUB1481,1,1,4863.04,4,1,2,7,At risk
SUB2519,1,2,14055.62,4,2,3,9,Loyal
SUB2737,1,6,35460.15,4,4,4,12,Champion
SUB2063,1,4,20970.99,4,4,4,12,Champion
SUB1027,1,3,11655.5,4,3,3,10,Loyal
SUB3549,1,2,779.97,4,2,1,7,At risk
SUB3211,1,3,10536.05,4,3,3,10,Loyal
SUB1502,1,3,4704.1,4,3,2,9,Loyal
SUB4089,1,1,7638.12,4,1,2,7,At risk
